ra,dec,class,subclass,z,plate,mjd,fiberID
220.02837,38.839311,STAR,F5,-0.0005037605,3386,54952,287
219.87303,39.150178,STAR,K3,-7.675658e-05,3386,54952,288
220.13033,39.163631,STAR,K5,-2.48805e-05,3386,54952,289
220.04195,39.191799,STAR,K3,-0.0001324576,3386,54952,290
219.71935,39.14221,STAR,K3,-0.0001978196,3386,54952,291
220.34429,38.967689,STAR,G2,-0.0001678947,3386,54952,292
219.80748,39.168842,STAR,K5,6.897231e-06,3386,54952,293
220.13725,39.366653,STAR,K5,5.890982e-05,3386,54952,294
219.95967,39.352774,STAR,F5,-0.000307197,3386,54952,295
220.07776,39.387748,STAR,F9,-0.0006067038,3386,54952,296
220.21748,39.288876,STAR,F9,-0.0006139024,3386,54952,297
220.04399,39.311061,STAR,F5,-0.0002333549,3386,54952,298
220.38452,38.983194,STAR,M2,-0.0001134336,3386,54952,299
220.00958,39.060462,STAR,G0,-0.0002252491,3386,54952,300
219.68118,39.726237,STAR,F5,-0.0003520593,3386,54952,302
219.67967,39.607453,STAR,F5,-0.0001510377,3386,54952,303
219.45305,40.198841,STAR,G2,-0.000328276,3386,54952,304
219.4594,40.04956,STAR,K5,-0.0001775321,3386,54952,305
219.68914,39.926085,STAR,K3,-0.0001319014,3386,54952,306
219.58899,40.185292,STAR,K7,-7.221185e-05,3386,54952,307
219.68559,39.802454,STAR,F9,0.0001254656,3386,54952,309
219.51812,39.446006,STAR,K5,-1.048403e-05,3386,54952,310
219.62114,39.422134,STAR,F9,-0.0007899425,3386,54952,311
219.57022,39.350139,STAR,G2,-0.000741197,3386,54952,312
219.47329,39.918337,STAR,F9,-0.0001921109,3386,54952,313
219.66053,40.052324,STAR,K5,-0.000159941,3386,54952,314
219.43623,39.813303,STAR,G2,-0.0003727387,3386,54952,315
219.58096,39.646753,STAR,F5,-0.000157884,3386,54952,316
219.55509,39.604004,STAR,F5,-0.0008319854,3386,54952,318
219.62007,39.489502,STAR,F5,-0.0005536708,3386,54952,319
219.70618,39.911202,STAR,Carbon,-0.003685124,3386,54952,320
220.67237,41.127314,STAR,F9,-0.0003726028,3386,54952,321
220.72157,41.183701,STAR,A0,-0.0007189565,3386,54952,322
219.89671,40.927399,STAR,K3,-0.000167564,3386,54952,323
220.22013,40.807893,STAR,G2,-0.0007590983,3386,54952,324
220.61367,41.127972,STAR,K3,0.0001813432,3386,54952,325
220.47826,40.79912,STAR,K3,-8.055291e-05,3386,54952,326
220.46678,40.877809,STAR,F9,-0.0003970212,3386,54952,327
220.57973,41.142986,STAR,F9,-0.00022484,3386,54952,328
220.31381,41.130138,STAR,K5,2.475487e-05,3386,54952,329
220.29472,40.894574,STAR,A0,-0.0005092606,3386,54952,330
220.23333,40.728868,STAR,K1,-0.0003079348,3386,54952,331
220.20334,41.073224,STAR,F9,-7.44774e-05,3386,54952,332
219.93743,40.755981,STAR,F9,1.665821e-05,3386,54952,333
220.57111,40.918858,STAR,G2,-0.0006009567,3386,54952,334
220.29358,40.814862,STAR,F9,-0.0002782121,3386,54952,335
220.13733,40.700053,STAR,F5,-0.0005457221,3386,54952,336
220.58398,41.109828,STAR,G2,-0.0004799061,3386,54952,337
220.14506,40.570397,STAR,F9,-6.723637e-05,3386,54952,338
219.8665,40.812368,STAR,A0,-0.0007492954,3386,54952,339
219.68116,40.516835,STAR,B9,-0.003333294,3386,54952,341
219.81517,40.403794,STAR,F5,-0.0009522914,3386,54952,342
219.67112,40.633855,STAR,M3,-3.299255e-07,3386,54952,343
219.61953,40.590211,STAR,M0,-0.0002078316,3386,54952,344
216.11756,15.996507,STAR,F5,7.498809e-05,2746,54232,618
216.56584,15.365624,STAR,M2,-0.0002273546,2746,54232,621
216.68307,15.570537,STAR,L1,-0.003538139,2746,54232,623
216.63779,15.911404,STAR,A0,-0.0009099937,2746,54232,625
216.75599,15.395284,STAR,A0,0.0005766753,2746,54232,632
216.68796,15.507607,STAR,K7,0.0001742767,2746,54232,640
218.68343,14.047855,STAR,T2,-0.001262051,2747,54233,8
218.60955,14.297946,STAR,L5.5,0.0001086102,2747,54233,22
218.82336,14.571006,STAR,K3,-0.0002133781,2747,54233,29
218.75096,14.499032,STAR,T2,-0.001261741,2747,54233,30
219.03719,14.590832,STAR,K1,-2.423686e-05,2747,54233,32
218.84429,14.654441,STAR,M1,5.242158e-05,2747,54233,34
218.923,14.731071,STAR,F9,-6.444487e-05,2747,54233,36
218.13626,14.179018,STAR,F5,-0.0002581974,2747,54233,51
218.46301,14.65881,STAR,M8,-6.400385e-05,2747,54233,73
217.97779,13.606385,STAR,A0,8.909177e-07,2747,54233,81
217.80381,13.71019,STAR,A0,-0.00058616,2747,54233,89
217.82889,14.056395,STAR,M3,0.0001725202,2747,54233,92
217.83872,14.117488,STAR,M1,-5.228072e-05,2747,54233,99
253.25323,36.345734,STAR,K3V (32147),-0.0002877404,10725,58250,977
253.40688,37.004835,STAR,F6V (16673),-0.001074769,10725,58250,982
253.38431,36.64296,STAR,F3/F5V (30743),-0.0001034786,10725,58250,985
253.37434,36.530817,STAR,A5II (34578),-0.001413466,10725,58250,992
250.4983,36.323532,STAR,K0V (10780),-0.0009383748,10726,58199,2
250.38133,36.611824,STAR,F3/F5V (30743),-0.0009046685,10726,58199,4
250.46623,36.603235,STAR,G0Va (143761),-0.0009303517,10726,58199,5
250.59598,36.631844,STAR,M1 (204445),-0.001140056,10726,58199,8
250.55564,36.944138,STAR,M5III (221615),-0.0003256634,10726,58199,20
249.97556,36.454682,STAR,F8V (G_243-63),-0.0009700742,10726,58199,25
250.18903,36.595528,STAR,F8V (30562),-0.0008836599,10726,58199,26
250.23341,36.649591,STAR,M5III (221615),-6.931307e-06,10726,58199,27
250.30451,36.684908,STAR,A4 (G_165-39),-8.393376e-05,10726,58199,31
250.20999,36.67114,STAR,F3/F5V (30743),-0.0008224358,10726,58199,32
249.79317,35.963638,STAR,F3/F5V (30743),0.0001432352,10726,58199,45
249.90558,36.2779,STAR,M6III (148783),0.0002563264,10726,58199,55
250.00624,36.235599,STAR,A2II (39866),-6.918929e-05,10726,58199,58
249.97833,36.873205,STAR,K0V (10780),-0.0002455461,10726,58199,73
249.68442,35.650861,STAR,F2V (33256),-4.716223e-05,10726,58199,85
249.67072,35.751365,STAR,CV,-0.002665795,10726,58199,86
249.62434,35.956774,STAR,M5III (221615),3.230141e-05,10726,58199,87
249.66426,35.967616,STAR,F3/F5V (30743),-0.0007235004,10726,58199,94
40.212276,4.2870545,STAR,F0III (89025),-0.0006074465,4258,55481,540
40.261701,4.7970245,STAR,F3/F5V (30743),-0.0005541568,4258,55481,548
40.193116,4.9798922,STAR,B0IVe (5394),0.001490927,4258,55481,552
40.246989,4.6024934,STAR,F0III (89025),-0.000444741,4258,55481,562
40.286853,4.3609289,STAR,F2V (33256),-0.000522344,4258,55481,568
40.328135,4.2563698,STAR,F3/F5V (30743),-0.0001782694,4258,55481,572
40.321408,4.6185691,STAR,A1m (78209),-0.002661242,4258,55481,574
40.342401,4.3474818,STAR,CV,0.0002524376,4258,55481,580
40.585233,4.3529168,STAR,A5II (34578),-0.0006231969,4258,55481,603
40.509035,4.9054945,STAR,F2III (89254),-0.0005101253,4258,55481,626
40.679078,5.1270549,STAR,F3/F5V (30743),0.0006500763,4258,55481,628
40.710824,5.6319763,STAR,F3/F5V (30743),-0.0007617366,4258,55481,632
40.558683,4.9546803,STAR,F0IV (81937),-0.0005754734,4258,55481,634
40.840122,4.4722286,STAR,K5Ve (118100),0.0001413709,4258,55481,648
40.874775,4.3006651,STAR,F3/F5V (30743),-0.0006038511,4258,55481,656
358.30997,21.254026,STAR,M4.5:III (123657),-7.510542e-05,6110,56279,583
358.42024,21.501485,STAR,WDmagnetic,0.0005868828,6110,56279,628
358.57338,21.253811,STAR,K3V (32147),-0.0004550287,6110,56279,630
358.45025,21.404604,STAR,K3V (32147),-0.0001729762,6110,56279,636
358.55468,21.148211,STAR,B8Ib (208501),0.003997745,6110,56279,638
11.189429,0.184396,STAR,K3,-0.0008827687,1495,52944,552
11.129266,0.422251,STAR,M4,-4.935525e-05,1495,52944,553
11.10953,0.506668,STAR,M1,-2.073792e-06,1495,52944,555
11.201797,0.45555,STAR,K3,-0.0001257776,1495,52944,556
11.123227,0.239003,STAR,A0,-0.0004152672,1495,52944,557
11.126317,0.285369,STAR,K7,0.000102913,1495,52944,558
11.236924,0.140541,STAR,M3,0.000152543,1495,52944,560
11.23609,1.256739,STAR,M2,6.201702e-05,1495,52944,562
11.320933,1.18761,STAR,K5,-0.0001691272,1495,52944,565
11.234769,0.854584,STAR,M3,5.91975e-05,1495,52944,566
11.432249,0.937719,STAR,K7,-1.383049e-06,1495,52944,567
11.328176,1.144966,STAR,M2,1.453886e-05,1495,52944,569
11.301686,0.898808,STAR,K3,-3.167952e-05,1495,52944,571
11.451646,0.862984,STAR,M3,2.479567e-05,1495,52944,578
11.26799,0.824663,STAR,M3,-0.0003736792,1495,52944,579
11.443232,1.096318,STAR,M3,2.794785e-05,1495,52944,580
11.608377,0.546945,STAR,K3,0.0001154812,1495,52944,581
11.626148,0.542263,STAR,F9,3.437578e-05,1495,52944,585
11.596139,0.404865,STAR,M2,-3.373168e-05,1495,52944,586
11.466725,0.713216,STAR,F9,-0.0002589606,1495,52944,587
11.479484,0.508639,STAR,F9,-0.0006497912,1495,52944,588
11.32095,0.564218,STAR,K3,-0.0001729178,1495,52944,592
11.52548,0.30654,STAR,G2,-9.949334e-05,1495,52944,593
11.449034,0.233219,STAR,F5,-0.000946175,1495,52944,595
11.520326,0.322082,STAR,M4,1.978445e-06,1495,52944,597
11.564591,1.217591,STAR,M3,0.0001572837,1495,52944,602
11.794712,1.055122,STAR,M0,8.611777e-05,1495,52944,603
11.730441,1.099962,STAR,F9,-0.0008012126,1495,52944,606
11.621607,1.077262,STAR,M3,5.557281e-05,1495,52944,611
181.74775,51.512654,STAR,F5,-0.0001903926,882,52370,6
182.07901,51.587635,STAR,M0,-0.0001827973,882,52370,13
182.11511,51.573238,STAR,M4,-0.0001858686,882,52370,18
182.30411,51.86842,STAR,L9,-0.00102907,882,52370,23
182.17047,51.609479,STAR,M3,-8.603018e-05,882,52370,24
182.80293,52.194162,STAR,M3,-4.601208e-05,882,52370,38
181.56693,51.302649,STAR,M3,-0.002181567,882,52370,53
203.87692,31.003576,STAR,F5,-1.351342e-05,2110,53467,33
203.50506,31.055409,STAR,Carbon_lines,0.0004657843,2110,53467,34
203.00098,30.208269,STAR,K5,4.155865e-06,2110,53467,44
203.10644,30.209728,STAR,L5.5,0.0002058466,2110,53467,45
153.86212,3.2351731,STAR,L5.5,0.003335726,574,52355,130
154.13392,3.8944279,STAR,M7,-7.241633e-05,574,52355,141
154.1769,3.7160994,STAR,M6,5.815895e-05,574,52355,144
154.23155,3.5938423,STAR,M3,5.954132e-06,574,52355,147
151.00519,42.030686,STAR,F3/F5V (30743),0.0001482842,4565,55591,70
151.03634,41.626057,STAR,A4V (97603),0.0001631162,4565,55591,86
150.86653,41.6475,STAR,F0V (90277),1.041959e-05,4565,55591,90
151.16718,41.675059,STAR,M4.5:III (123657),0.000115475,4565,55591,91
151.02358,41.318144,STAR,CV,-1.983212e-05,4565,55591,92
150.76246,41.887298,STAR,WDhotter,-3.433552e-07,4565,55591,102
229.81768,17.561438,STAR,A2II (39866),3.370986e-05,3951,55681,64
229.65966,17.951599,STAR,F3/F5V (30743),-0.0002081787,3951,55681,76
229.75015,18.058609,STAR,F8V (30562),-0.0005490974,3951,55681,80
229.60475,17.319099,STAR,G8V (101501),-0.0001557021,3951,55681,84
229.76609,17.482506,STAR,B9.5V+... (37269),0.0001932956,3951,55681,96
229.76914,17.506664,STAR,B5 (338529),0.0007049718,3951,55681,98
229.73438,17.524239,STAR,K5Ve (118100),-0.0001246811,3951,55681,100
229.51808,17.643104,STAR,A2II (39866),0.0003860921,3951,55681,106
229.62516,17.729933,STAR,F0IV (81937),-0.0001565192,3951,55681,110
229.57483,17.786962,STAR,F0V (90277),-0.0001192324,3951,55681,112
229.48029,18.051755,STAR,M1 (204445),-4.587963e-05,3951,55681,113
229.53783,17.877849,STAR,F3/F5V (30743),0.0003880337,3951,55681,116
229.63809,18.001451,STAR,F3/F5V (30743),-0.0002135793,3951,55681,118
229.4723,16.926169,STAR,G8V (75732),0.0002722125,3951,55681,122
125.28959,45.615186,STAR,G8V (101501),0.0001323006,7328,56715,68
125.14247,45.250647,STAR,M3III (44478),-7.963333e-05,7328,56715,92
124.76034,45.680325,STAR,B5III (209419),-0.0001055758,7328,56715,104
124.91012,45.581367,STAR,CV,0.000809381,7328,56715,108
322.51952,3.1288175,STAR,M5III (221615),0.000216266,11321,58425,475
322.74184,3.3282737,STAR,F8V (G_243-63),-0.0004305746,11321,58425,476
322.44885,2.9015699,STAR,M5III (221615),-0.0003921485,11321,58425,481
322.45981,3.7307553,STAR,M5III (221615),9.684719e-05,11321,58425,501
322.61173,3.9603683,STAR,F3/F5V (30743),-0.0001459421,11321,58425,508
322.49902,3.5052157,STAR,M5III (221615),-4.891818e-05,11321,58425,511
322.73165,3.6647557,STAR,A5Ia (17378),-0.0007952368,11321,58425,525
141.31978,32.66465,STAR,M5III (221615),-0.0001740282,10227,58224,481
141.5141,33.556272,STAR,M5III (221615),1.646334e-05,10227,58224,521
141.384,33.704537,STAR,F3/F5V (30743),-0.0005059712,10227,58224,522
141.37361,33.364374,STAR,M5III (221615),0.0001625807,10227,58224,525
141.43624,33.478875,STAR,CalciumWD,0.002568633,10227,58224,530
210.91338,52.751327,STAR,WDhotter,-0.0003990444,7027,56448,475
210.7576,52.432231,STAR,F0IV (81937),-9.902615e-05,7027,56448,481
210.80529,52.357878,STAR,M5III (221615),-7.867349e-05,7027,56448,482
210.80217,52.685912,STAR,G0 (63791),-5.976533e-06,7027,56448,486
210.72354,52.414217,STAR,M4.5:III (123657),-4.366618e-05,7027,56448,487
210.73007,52.560725,STAR,F3/F5V (30743),-3.501751e-05,7027,56448,492
210.73319,52.642429,STAR,CV,0.0001190758,7027,56448,493
210.70023,52.772759,STAR,O8/O9 (167771),-0.0001093697,7027,56448,498
210.71198,53.287576,STAR,A5II (34578),-0.0008008103,7027,56448,505
210.77404,53.129571,STAR,F3/F5V (30743),-0.0007613595,7027,56448,510
210.80161,53.085098,STAR,K0IV (191026),0.0004082931,7027,56448,512
210.82033,53.055036,STAR,F8V (G_243-63),-0.001244107,7027,56448,513
210.75541,52.891534,STAR,A1III (225180),-3.598506e-05,7027,56448,516
210.77796,52.956647,STAR,G4V (32923),-0.0005996397,7027,56448,519
210.93886,53.458969,STAR,F0IV (81937),-0.0002084564,7027,56448,524
146.42102,17.722992,STAR,M5III (221615),-0.0001001959,9546,57864,453
146.52446,17.745101,STAR,F3/F5V (30743),0.0002444902,9546,57864,458
146.41753,18.196936,STAR,F3/F5V (30743),-0.000370847,9546,57864,465
149.64205,34.711219,STAR,B5 (338529),0.0002314548,5793,56337,768
149.48674,34.545758,STAR,A4p (G_37-26),-0.0001685426,5793,56337,772
149.68574,34.717236,STAR,F2V (33256),0.000253046,5793,56337,802
149.80341,34.619826,STAR,F3/F5V (30743),-1.607112e-05,5793,56337,806
149.75707,34.563218,STAR,F3/F5V (30743),0.0005480816,5793,56337,808
149.7241,34.535447,STAR,CV,0.0007394989,5793,56337,810
122.8425,46.365194,STAR,K0V (10780),-4.844287e-05,7328,56715,607
122.77028,46.425421,STAR,G8V (101501),-2.860892e-05,7328,56715,612
122.83724,46.338876,STAR,M4.5:III (123657),-9.624751e-05,7328,56715,614
122.74868,46.164934,STAR,F3/F5V (30743),7.400519e-06,7328,56715,615
122.75675,46.111668,STAR,K5Ve (118100),-0.0002541334,7328,56715,618
122.82593,46.079224,STAR,F3/F5V (30743),-3.136495e-05,7328,56715,620
123.14119,47.220618,STAR,K5 (G_19-24),-0.0001191016,7328,56715,628
122.91943,46.529036,STAR,M5III (221615),-6.692235e-05,7328,56715,642
122.87071,46.423593,STAR,G4V (32923),2.333775e-05,7328,56715,644
122.86038,46.319337,STAR,M5III (221615),-0.0001241099,7328,56715,647
123.10288,46.516563,STAR,K5Ve (118100),-0.0001743234,7328,56715,652
123.11865,46.446998,STAR,M5III (221615),0.0001055596,7328,56715,654
122.96809,46.200707,STAR,CV,0.003106556,7328,56715,656
122.96662,46.099831,STAR,G8V (101501),-8.507224e-05,7328,56715,658
123.15654,46.085409,STAR,A2II (39866),-0.0001925194,7328,56715,659
9.8763027,17.227904,STAR,F3/F5V (30743),-0.0005124468,11040,58456,534
9.9789179,17.10065,STAR,M5III (221615),-6.84003e-05,11040,58456,537
9.92196469999999,17.966199,STAR,F3/F5V (30743),-0.000846459,11040,58456,544
9.79532230000001,17.639958,STAR,K0IV (191026),-0.0001722679,11040,58456,560
10.081772,17.235307,STAR,M5III (221615),-6.286128e-05,11040,58456,572
10.199026,17.985261,STAR,F0IV (81937),-0.000363847,11040,58456,582
10.243654,17.79347,STAR,G4V (32923),-0.001122852,11040,58456,586
322.98913,4.4710694,STAR,F3/F5V (30743),-0.0001153419,11321,58425,542
322.91081,4.1586603,STAR,F3/F5V (30743),-0.0004834085,11321,58425,544
322.84957,3.8633619,STAR,F2V (33256),-0.0004665497,11321,58425,566
322.9228,3.9552541,STAR,WDcooler,8.686087e-05,11321,58425,568
322.8994,3.7194476,STAR,M6III (148783),0.004153253,11321,58425,573
323.07821,4.4216295,STAR,CV,-0.002182264,11321,58425,585
74.579918,-4.1553332,STAR,K3,1.003948e-05,3123,54741,624
74.586959,-4.3456824,STAR,K7,-9.873094e-06,3123,54741,625
74.494307,-4.2555883,STAR,F9,-0.0003878277,3123,54741,626
74.429968,-4.1132223,STAR,F9,0.0002112422,3123,54741,627
74.527914,-4.2430803,STAR,F9,2.331511e-06,3123,54741,628
74.737717,-4.3307073,STAR,K1,0.0001767472,3123,54741,629
74.457859,-4.1873568,STAR,F9,0.0002079161,3123,54741,630
74.516566,-3.9783743,STAR,F9,3.835059e-05,3123,54741,631
74.768079,-4.5538348,STAR,K5,-2.649694e-05,3123,54741,632
74.56023,-4.5513532,STAR,F9,-7.866295e-06,3123,54741,633
74.601537,-4.2895206,STAR,M1,8.941653e-05,3123,54741,634
74.756815,-4.4762525,STAR,K3,0.0003970432,3123,54741,635
74.541441,-4.6675747,STAR,F9,4.715123e-05,3123,54741,636
74.52615,-4.3326678,STAR,M1,0.0003117834,3123,54741,637
74.541306,-4.5701566,STAR,F9,-0.0001463452,3123,54741,638
74.54836,-4.5886124,STAR,K1,0.0001453643,3123,54741,639
74.769842,-4.8414914,STAR,M0V,6.827812e-05,3123,54741,640
40.323287,-0.54762595,STAR,G2,0.0007940721,3126,54804,4
40.163757,-0.29817662,STAR,M0,-5.919384e-05,3126,54804,13
40.11497,-0.17673676,STAR,F9,-0.0001014983,3126,54804,14
40.241626,-0.34228327,STAR,F9,-0.0001331734,3126,54804,15
40.212833,-0.29616125,STAR,M1,-0.0001840584,3126,54804,17
39.944512,-0.85102371,STAR,F5,0.0005303074,3126,54804,24
39.884674,-1.1478604,STAR,F5,0.0003223353,3126,54804,27
39.78013,-0.64590661,STAR,A0,-7.139752e-05,3126,54804,33
39.611908,-1.0407044,STAR,M0V,-5.685077e-05,3126,54804,38
330.53727,26.431809,STAR,A9V (154660),-0.001043452,7644,57327,528
330.36698,26.307655,STAR,M0III (168720),-0.00033937,7644,57327,534
330.53116,26.355402,STAR,F3/F5V (30743),-0.00113041,7644,57327,535
330.51498,26.337893,STAR,K0IV (191026),-0.0002438756,7644,57327,536
330.32095,25.896031,STAR,A4V (136729),-0.0005437288,7644,57327,539
330.4879,25.933822,STAR,F3/F5V (30743),-0.0009853259,7644,57327,540
330.68,27.053213,STAR,M4.5:III (123657),-0.000127541,7644,57327,541
330.76425,27.097068,STAR,G4V (32923),-0.0001666207,7644,57327,544
330.52103,26.876438,STAR,M4.5:III (123657),1.39336e-05,7644,57327,545
330.62147,27.065271,STAR,K0IV (191026),-0.0002990243,7644,57327,546
330.39799,26.779915,STAR,M4.5:III (123657),-0.0001709682,7644,57327,547
330.55303,26.927352,STAR,G0Va (143761),-0.0003711196,7644,57327,548
330.69279,26.829235,STAR,G8V (101501),-0.0001474061,7644,57327,552
330.45929,26.689726,STAR,M5III (221615),-3.315639e-05,7644,57327,557
330.29285,26.608111,STAR,F2V (33256),-0.0005472848,7644,57327,558
330.54768,26.520685,STAR,M5III (221615),-0.0002249529,7644,57327,561
330.62264,26.38247,STAR,M5III (221615),-0.0001408753,7644,57327,563
330.61989,26.276155,STAR,M5III (221615),0.0001223921,7644,57327,564
330.73255,26.236408,STAR,B9Vn (177756),-0.0007831326,7644,57327,568
330.61701,26.141175,STAR,F3/F5V (30743),-0.000552173,7644,57327,569
330.66347,26.139407,STAR,F8V (30562),-0.0002846053,7644,57327,570
330.77338,26.179128,STAR,K5 (G_19-24),-5.566593e-05,7644,57327,576
330.67999,26.016542,STAR,G8V (101501),-0.0004262479,7644,57327,580
330.88594,27.245475,STAR,K3V (32147),-6.816192e-05,7644,57327,582
330.74283,27.008451,STAR,K0V (10780),-0.0004297091,7644,57327,586
330.79844,27.114932,STAR,M5III (221615),-7.804522e-05,7644,57327,587
330.78108,27.041524,STAR,F0IV (81937),-0.0006385943,7644,57327,588
330.82599,26.830228,STAR,K3V (32147),-6.571443e-05,7644,57327,591
330.80759,26.774029,STAR,K5 (G_19-24),-0.0001364166,7644,57327,595
330.7144,26.633817,STAR,M4.5:III (123657),-0.0001081295,7644,57327,597
330.78919,26.237006,STAR,M5III (221615),7.888961e-05,7644,57327,601
330.90779,26.411452,STAR,F3/F5V (30743),-0.001024573,7644,57327,602
330.87914,26.312604,STAR,M4.5:III (123657),-0.0001584249,7644,57327,604
330.83428,26.13142,STAR,M5III (221615),-0.0001005605,7644,57327,609
330.8209,25.995882,STAR,F3/F5V (30743),-0.001173744,7644,57327,615
330.81497,25.969497,STAR,G8V (101501),-0.0005167755,7644,57327,617
330.90359,25.988453,STAR,M5III (221615),-0.0001877417,7644,57327,619
330.9083,26.054708,STAR,F0IV (81937),-0.0005787961,7644,57327,620
331.17597,26.811467,STAR,M5III (221615),-2.472762e-05,7644,57327,623
331.16714,27.092171,STAR,A2II (39866),-0.0006991449,7644,57327,628
331.14364,27.027576,STAR,M4.5:III (123657),0.000101262,7644,57327,631
331.08806,26.742763,STAR,WDcooler,4.720422e-05,7644,57327,634
330.97827,26.944058,STAR,M4.5:III (123657),6.763631e-05,7644,57327,635
331.13076,26.519807,STAR,M5III (221615),-0.0001149306,7644,57327,641
331.17362,26.45758,STAR,F3/F5V (30743),0.0001318884,7644,57327,642
331.14212,26.360857,STAR,G4V (32923),-0.0003560856,7644,57327,646
180.44517,20.379129,STAR,F0IV (81937),0.0001830662,6407,56311,13
180.30176,20.235719,STAR,Ldwarf,-0.00105072,6407,56311,22
180.36263,20.292303,STAR,F0III (89025),0.0005185945,6407,56311,24
180.3161,19.815159,STAR,F2V (33256),9.026638e-05,6407,56311,50
12.074502,16.021563,STAR,F0IV (81937),-0.0007341023,11040,58456,1
12.345717,16.195082,STAR,M5III (221615),2.16788e-05,11040,58456,13
12.306029,16.232594,STAR,F2V (33256),-0.0002834252,11040,58456,14
12.541533,16.594014,STAR,M5III (221615),8.648503e-05,11040,58456,21
12.470117,16.395799,STAR,F0III (89025),-0.0004349395,11040,58456,22
12.544383,16.803905,STAR,Ldwarf,1.062449e-05,11040,58456,33
12.576856,16.644759,STAR,F2III (89254),-0.0004992408,11040,58456,34
11.846635,16.027753,STAR,M1 (204445),-2.385059e-05,11040,58456,44
11.859168,16.086475,STAR,G8V (101501),-0.0001299277,11040,58456,50
11.867734,16.126231,STAR,F0Ib (36673),-0.0001855924,11040,58456,54
150.55595,33.844587,STAR,WDcooler,0.0003386494,5793,56337,72
150.47227,33.947056,STAR,F0IV (81937),0.0004271587,5793,56337,78
150.30053,32.798381,STAR,F3/F5V (30743),-0.0001054968,5793,56337,84
150.36028,33.466823,STAR,A4V (97603),0.000475014,5793,56337,100
150.32469,33.615676,STAR,M1 (204445),-0.0002414551,5793,56337,103
150.34967,33.540775,STAR,F6III (61064),0.0001985426,5793,56337,104
150.39265,33.740748,STAR,CV,0.0001623607,5793,56337,108
145.39048,36.88303,STAR,Ldwarf,-1.64998e-05,8863,57724,65
145.21192,36.074377,STAR,M5III (221615),-4.748432e-05,8863,57724,84
145.24004,36.341326,STAR,A4V (136729),-2.7336e-07,8863,57724,87
145.39133,36.370757,STAR,F3/F5V (30743),0.0008025071,8863,57724,94
